quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
37,173,16,0,1,0,4,20,1920,1080,3005833,4.556641,4.929688,7.308594,1.84375,4.144531,3.8105050000000005,12.861328,11.953125,49.844448,30.3125,7.375,971.464844,118.984375,53418.0,59982.0,1.0
37,3,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.06347699999999999,0.366211,0.0,0.0,0.0,0.0,0.0,51934.0,65356.0,1.0
37,88,0,2,1,3,4,8,1920,1080,3005833,2.8603520000000002,2.253906,0.0,8.28125,0.90625,10.43851,11.257812,8.152344,48.725615999999995,13.359375,5.953125,701.573975,139.357178,28977.0,30315.0,0.0
37,32,0,2,1,9,1,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.125,2.125,670.359375,31.609375,6493.0,5103.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,0.09375,0.0,0.0,0.0,0.0,0.0,6191.0,4256.0,1.0
37,11,1,3,0,0,0,16,1920,1080,3005833,1.125,3.0,1.5,0.0,0.0,1.546875,0.375,0.75,2.109375,0.0,0.0,0.0,0.0,2742.0,1223.0,1.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8132.0,6144.0,1.0
37,102,0,0,0,0,8,0,1920,1080,3005833,0.52832,2.113281,0.0,0.0,0.0,0.837367,1.703125,2.402344,10.024589,32.5,17.0625,1155.75,373.43359399999997,93390.0,102999.0,1.0
37,178,16,1,2,0,0,26,1920,1080,3005833,3.698242,0.0,0.90625,1.84375,12.042969,23.636456,8.580078,9.449219,53.505623,21.5,6.5,1497.0,295.75,33578.0,36917.0,0.0
37,46,0,2,2,0,0,3,1920,1080,3005833,0.733398,0.0,0.0,2.933594,0.0,1.61362,2.9677729999999998,2.942383,12.611541,10.5,7.125,330.75,152.359375,28792.0,27894.0,0.0
37,80,0,1,2,9,1,8,1920,1080,3005833,1.042969,0.0,4.171875,0.0,0.0,3.2633509999999997,3.236328,2.869141,14.593857,12.28125,8.21875,386.077148,173.733398,42907.0,42843.0,1.0
37,23,0,3,0,9,1,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.012695,0.012695,0.0,1.28125,0.84375,50.889648,22.069336,80234.0,104491.0,1.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63785.0,89565.0,1.0
37,180,16,0,2,0,2,21,1920,1080,3005833,2.963867,2.90625,7.511719,0.0,1.4375,7.950145,8.744141,8.486328,38.216469000000004,10.4375,11.875,240.121094,155.359375,21421.0,23175.0,1.0
37,31,0,3,0,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.0,0.6875,2.375,4.089844,39.484375,35428.0,43845.0,1.0
37,24,16,3,0,0,0,1,1920,1080,3005833,0.203125,0.0,0.8125,0.0,0.0,0.123779,1.192383,0.942383,2.599365,0.0,0.0,0.0,0.0,98801.0,98503.0,0.0
37,58,0,2,1,0,2,5,1920,1080,3005833,0.661133,0.0,0.0,0.0,2.644531,1.31129,2.325195,1.836914,12.491614,8.6875,7.75,227.589844,180.1875,13402.0,14631.0,0.0
37,40,16,3,0,0,0,6,1920,1080,3005833,0.507812,0.0,0.0,2.03125,0.0,0.773621,2.880859,0.8964840000000001,7.671814,0.0,0.0,0.0,0.0,22180.0,20056.0,1.0
37,106,16,1,1,0,2,12,1920,1080,3005833,3.268555,5.699219,1.84375,3.6875,1.84375,2.535945,10.196289,8.391602,38.688621999999995,10.875,8.1875,316.859375,202.652344,31591.0,37416.0,1.0
37,26,17,2,0,0,0,18,1920,1080,3005833,1.5859379999999998,3.0,1.5,0.0,1.84375,1.1471559999999998,1.2783200000000001,2.31543,6.16449,0.0,0.0,0.0,0.0,22358.0,32243.0,1.0
37,14,1,3,0,0,0,16,1920,1080,3005833,1.1875,1.5,1.5,1.75,0.0,0.480469,1.162109,1.21875,3.9023440000000003,0.0,0.0,0.0,0.0,21731.0,20926.0,1.0
37,11,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.14746099999999998,0.44043000000000004,0.0,0.0,2.625,0.0,48.234375,32724.0,37396.0,0.0
37,409,48,0,0,6,2,61,1920,1080,3005833,12.866211,17.273438,16.597656,7.613281,9.980469,17.317017,30.710938,25.248047,198.53581200000002,6.5,3.53125,658.75,245.186523,8053.0,7102.0,1.0
37,244,16,1,1,0,2,37,1920,1080,3005833,6.762695,8.460938,12.933594,5.65625,0.0,21.980567999999998,21.413086,22.094727,146.6185,20.25,6.5,1232.1875,127.5,54820.0,58555.0,0.0
37,109,34,0,0,0,0,11,1920,1080,3005833,2.287109,3.8046879999999996,3.84375,1.5,0.0,2.644146,6.061523,5.18457,24.610928,0.0,0.0,0.0,0.0,38072.0,36532.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139.0,1164.0,1.0
37,67,33,1,0,0,0,19,1920,1080,3005833,0.578125,0.0,0.8125,0.0,1.5,0.393311,1.317383,1.334961,3.431396,0.0,0.0,0.0,0.0,64298.0,65830.0,0.0
37,212,16,0,2,0,2,21,1920,1080,3005833,6.8671880000000005,6.121094,5.15625,9.214844,6.9765619999999995,2.2518540000000002,13.989258,15.522460999999998,53.915955000000004,26.0625,7.375,1144.1835939999999,141.734375,11345.0,16675.0,1.0
37,90,16,1,1,0,2,5,1920,1080,3005833,1.375,5.5,0.0,0.0,0.0,5.671875,4.896484,4.003906,29.335938,14.0625,6.0625,860.308594,123.433594,30054.0,32813.0,1.0
37,66,0,1,2,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.625,11.125,1217.734375,172.859375,45803.0,54636.0,1.0
37,42,0,2,1,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1875,5.0,1187.7773439999999,77.25,35449.0,34278.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20812.0,16609.0,0.0
37,38,33,1,0,0,0,16,1920,1080,3005833,0.75,1.5,1.5,0.0,0.0,0.5625,0.7460939999999999,0.5,1.6875,0.0,0.0,0.0,0.0,2546.0,1109.0,0.0
37,52,0,3,1,0,0,3,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.291016,0.386719,0.0,7.625,6.625,406.984375,307.234375,27376.0,23654.0,1.0
37,48,0,2,2,0,0,0,1920,1080,3005833,0.460938,1.84375,0.0,0.0,0.0,0.63739,0.8623049999999999,2.5146479999999998,4.889099,10.75,6.125,346.9375,112.609375,75570.0,74771.0,0.0
37,37,0,3,0,9,1,2,1920,1080,3005833,1.390625,0.0,0.0,5.5625,0.0,5.801514,2.612305,3.21582,24.300537,1.375,1.03125,58.609375,32.967773,8788.0,7286.0,0.0
37,129,0,1,2,6,2,14,1920,1080,3005833,1.630859,2.273438,4.25,0.0,0.0,3.148052,6.439453,5.294922,20.498501,13.3125,8.71875,389.96484399999997,154.327148,26060.0,24623.0,1.0
37,181,0,1,0,6,8,18,1920,1080,3005833,3.49707,8.078125,1.84375,4.066406,0.0,9.068294,10.206055000000001,10.055664,42.164055,5.90625,7.6875,128.33496100000002,137.027344,53617.0,54984.0,0.0
37,91,0,1,2,9,1,8,1920,1080,3005833,0.8652340000000001,0.0,2.304688,0.0,1.15625,0.913494,2.925781,3.021484,14.686916,11.03125,7.4375,295.592773,142.058594,25347.0,25504.0,1.0
37,39,0,3,1,0,0,4,1920,1080,3005833,0.989258,1.84375,2.113281,0.0,0.0,0.987712,2.756836,4.34082,14.629767000000001,0.75,2.125,3.9375,31.609375,42238.0,41340.0,1.0
37,28,0,3,0,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,2.125,2.109375,32.109375,33855.0,33719.0,1.0
37,69,0,1,1,0,4,2,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.663086,0.188477,0.0,8.1875,7.125,247.152344,93.984375,33887.0,32623.0,0.0
37,118,16,0,2,0,2,10,1920,1080,3005833,3.676758,7.2421880000000005,2.515625,4.949219,0.0,7.299556,13.005859,10.96875,54.650397999999996,2.625,7.1875,62.859375,88.652344,29498.0,26083.0,1.0
37,88,0,0,2,0,4,8,1920,1080,3005833,1.036133,0.0,0.0,1.84375,2.300781,1.099681,3.7304690000000003,4.34375,12.089514999999999,9.6875,12.5,202.714844,164.875,39491.0,39008.0,1.0
37,24,0,2,1,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.702148,0.061523,0.0,1.9375,5.375,52.55859399999999,90.234375,34793.0,35543.0,1.0
37,4,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.212891,0.050781,0.0,0.0,0.0,0.0,0.0,42245.0,54027.0,1.0
37,32,0,3,1,0,0,4,1920,1080,3005833,0.9150389999999999,0.0,0.0,1.84375,1.8164060000000002,0.83739,2.744141,3.4941410000000004,9.562118,0.625,2.125,2.734375,31.609375,29280.0,30311.0,1.0
37,20,0,2,1,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.0625,0.984375,40.683594,33948.0,33409.0,1.0
37,12,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37421.0,35637.0,0.0
37,73,0,2,1,0,2,6,1920,1080,3005833,1.390625,3.71875,1.84375,0.0,0.0,2.373291,5.005859,3.0,13.644287,24.625,8.3125,1930.234375,262.58984399999997,27461.0,26562.0,1.0
37,55,0,2,0,0,4,2,1920,1080,3005833,0.460938,0.0,1.84375,0.0,0.0,0.63739,0.941406,1.453125,5.092224,59.1875,5.9375,10027.527344,89.308594,31518.0,33355.0,0.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,1547.0,0.0
37,12,1,3,0,0,0,16,1920,1080,3005833,0.375,0.0,0.0,0.0,1.5,0.421875,0.50293,0.81543,0.984375,0.0,0.0,0.0,0.0,1617.0,180.0,0.0
37,106,49,0,0,0,0,22,1920,1080,3005833,2.664062,3.71875,3.25,0.0,3.6875,2.400085,5.101562,6.498047,20.754333,0.0,0.0,0.0,0.0,27957.0,21549.0,0.0
37,34,0,2,2,0,0,3,1920,1080,3005833,1.858398,2.253906,0.0,5.179688,0.0,4.523669,5.204102,6.249023,22.148895,18.375,6.75,1013.484375,136.6875,14884.0,21672.0,1.0
37,36,16,3,0,0,0,2,1920,1080,3005833,0.462891,0.0,1.851562,0.0,0.0,0.642803,1.7304689999999998,2.076172,5.045498,0.0,0.0,0.0,0.0,41308.0,36778.0,0.0
37,105,16,0,1,0,4,2,1920,1080,3005833,0.46875,0.0,1.875,0.0,0.0,0.65918,1.8242189999999998,1.8242189999999998,4.952148,15.9375,11.125,895.933594,146.734375,19370.0,19042.0,1.0
37,105,32,0,2,0,0,11,1920,1080,3005833,2.868164,2.222656,1.875,4.273438,3.101562,0.858081,10.433594,9.623047,38.063675,10.125,5.375,605.109375,100.734375,25076.0,21316.0,1.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29250.0,30532.0,1.0
37,38,18,0,1,0,0,32,1920,1080,3005833,1.125,0.0,0.0,1.5,3.0,1.546875,0.375,0.75,2.109375,0.0,0.0,0.0,0.0,4051.0,3220.0,1.0
37,10,1,3,0,0,0,16,1920,1080,3005833,0.375,0.0,0.0,0.0,1.5,0.421875,0.369141,0.28125,0.984375,0.0,0.0,0.0,0.0,4399.0,1558.0,1.0
37,59,0,2,2,0,0,9,1920,1080,3005833,6.356445,13.835938,0.0,9.746094,1.84375,32.050331,22.209961,17.024414,164.885651,11.75,6.0,414.1875,108.0,74652.0,72005.0,0.0
37,40,0,1,3,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.625,8.875,460.984375,131.609375,22481.0,20865.0,1.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20139.0,18881.0,1.0
37,28,0,3,1,0,0,4,1920,1080,3005833,1.905273,2.625,2.113281,2.882812,0.0,1.2867309999999998,6.276367,6.133789,27.650208000000003,5.125,3.125,183.859375,68.359375,15563.0,16932.0,0.0
37,30,0,2,2,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125,4.5,15.109375,60.75,14849.0,14944.0,0.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9130.0,8052.0,0.0
37,48,0,1,2,0,2,2,1920,1080,3005833,0.695312,0.0,0.90625,1.875,0.0,0.600769,2.71875,2.492188,10.188416,2.1875,6.0,8.527344,60.375,9269.0,8376.0,0.0
37,23,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.217773,0.067383,0.0,0.625,4.375,2.734375,57.484375,11299.0,9836.0,0.0
37,66,0,2,1,0,2,4,1920,1080,3005833,0.9501950000000001,0.0,3.8007809999999997,0.0,0.0,2.708613,2.9208979999999998,2.831055,9.602012,2.5625,6.125,14.996094,63.359375,10699.0,7799.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26510.0,25595.0,0.0
37,4,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18320.0,17215.0,0.0
37,19,0,3,1,0,0,0,1920,1080,3005833,0.289062,1.15625,0.0,0.0,0.0,0.250671,1.1875,1.480469,7.557067999999999,0.5,1.875,1.75,24.609375,14459.0,13190.0,0.0
37,23,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,2.0,2.734375,28.0,18315.0,22457.0,0.0
37,65,0,1,3,0,0,5,1920,1080,3005833,0.22656199999999999,0.0,0.90625,0.0,0.0,0.15399200000000002,0.925781,1.7226560000000002,5.089294000000001,1.625,6.375,5.734375,67.984375,24270.0,26132.0,0.0
37,22,0,2,2,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,4.25,3.859375,54.1875,19605.0,18527.0,1.0
37,60,0,2,1,0,2,7,1920,1080,3005833,1.821289,2.253906,1.84375,0.0,3.1875,1.342822,4.750977,2.491211,22.051071,18.3125,4.5,1169.2148439999999,87.75,21528.0,20476.0,1.0
37,135,0,2,2,0,0,24,1920,1080,3005833,7.4921880000000005,4.46875,8.59375,10.886719,6.019531,6.011543,16.763672,16.259766,80.39447,21.75,5.75,1419.1875,99.1875,58187.0,56841.0,1.0
37,130,48,0,1,0,0,10,1920,1080,3005833,2.320312,1.84375,1.84375,1.84375,3.75,0.681335,6.917969,6.294922,20.670837,0.0,1.875,0.0,24.609375,46025.0,41572.0,1.0
37,20,2,2,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.071289,1.008789,0.0,0.0,0.0,0.0,0.0,1713.0,455.0,0.0
37,141,33,0,1,0,0,30,1920,1080,3005833,3.37793,3.8203120000000004,3.171875,2.375,4.144531,0.45792700000000003,7.481445,8.168944999999999,20.731194,31.375,0.0,6890.734375,0.0,35317.0,23075.0,0.0
37,34,16,1,1,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,4.1875,324.52734399999997,58.27734399999999,24085.0,22848.0,0.0
37,55,2,1,0,6,2,16,1920,1080,3005833,1.2109379999999998,3.34375,1.5,0.0,0.0,1.8912959999999999,1.111328,1.693359,6.088318,0.53125,0.5,8.749023,7.75,8321.0,6344.0,0.0
37,23,0,1,3,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,10.875,1354.5,197.109375,5016.0,3758.0,1.0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.017578,0.10546900000000001,0.0,0.0,0.0,0.0,0.0,16471.0,39396.0,0.0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.0,568.0,1.0
37,68,0,2,1,0,2,4,1920,1080,3005833,0.921875,0.0,1.84375,0.0,1.84375,0.8498540000000001,2.2197270000000002,4.170898,9.759521000000001,12.0625,5.3125,430.933594,84.714844,66683.0,68230.0,1.0
37,38,0,1,3,0,0,0,1920,1080,3005833,0.654297,2.617188,0.0,0.0,0.0,1.2843129999999998,2.075195,2.541992,9.997677000000001,16.75,8.0,468.1875,106.75,61493.0,64834.0,1.0
37,20,0,3,1,0,0,2,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.230469,0.03125,0.0,5.375,2.875,202.234375,57.859375,64988.0,60549.0,1.0
37,117,0,1,1,6,4,8,1920,1080,3005833,2.210938,0.0,5.15625,1.84375,1.84375,3.4581910000000002,5.732422,5.162109,24.525818,6.03125,5.1875,181.592773,60.15234399999999,74111.0,83938.0,0.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,6729.0,0.0
37,8,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.625,10.9375,18.484375,23568.0,26289.0,0.0
37,52,0,1,2,9,1,3,1920,1080,3005833,0.632812,0.0,2.53125,0.0,0.0,1.201355,1.678711,1.944336,7.501892,2.53125,3.875,18.874023,39.109375,43651.0,42172.0,1.0
37,55,0,2,2,0,0,4,1920,1080,3005833,0.914062,0.0,3.65625,0.0,0.0,2.5065310000000003,3.388672,2.478516,9.422302,4.5,3.375,67.0,34.734375,30278.0,31526.0,1.0
37,28,0,1,2,3,3,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.001953,0.0,2.40625,5.15625,11.053711,50.756836,73907.0,89967.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29432.0,32387.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40084.0,54371.0,0.0
37,21,0,2,2,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,4.25,0.484375,54.4375,14044.0,13802.0,0.0
37,13,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.875,0.984375,24.609375,16478.0,18761.0,0.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17841.0,17034.0,0.0
37,269,64,0,0,0,0,36,1920,1080,3005833,4.927734,1.5,9.902344,0.0,8.308594,18.052219,15.014648000000001,11.028319999999999,69.65884399999999,0.0,0.0,0.0,0.0,27017.0,34607.0,1.0
37,87,0,0,4,0,0,7,1920,1080,3005833,0.847656,0.0,0.0,1.875,1.515625,0.734665,4.458008,2.49707,22.535385,3.125,10.125,10.609375,105.609375,54724.0,72491.0,0.0
37,10,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,21.4375,20238.0,26554.0,1.0
37,128,48,0,1,0,0,12,1920,1080,3005833,3.05957,0.0,0.0,6.7109380000000005,5.527344,9.536082,7.629883,11.241211,29.944695,13.875,1.75,1347.609375,21.4375,28960.0,27170.0,1.0
37,128,16,0,1,3,5,7,1920,1080,3005833,1.3046879999999998,1.875,1.84375,1.5,0.0,0.58905,3.479492,5.004883,11.039978,23.40625,7.1875,1174.491211,215.839844,24188.0,27530.0,1.0
37,16,16,3,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.0,3256.0,0.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4883.0,2189.0,0.0
37,66,0,2,0,0,4,7,1920,1080,3005833,2.3603520000000002,3.46875,0.0,3.71875,2.253906,2.164096,7.638672,6.195312,23.226592999999998,6.0,4.0625,189.0,52.43359399999999,24648.0,28789.0,0.0
37,5,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16328.0,16500.0,1.0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34109.0,42652.0,1.0
37,121,0,0,0,9,7,6,1920,1080,3005833,0.46875,0.0,0.0,0.0,1.875,0.65918,2.117188,2.087891,4.952148,2.3125,5.875,16.777344,46.484375,59400.0,63500.0,1.0
37,41,0,0,3,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,7.375,5.609375,54.609375,49288.0,43420.0,0.0
37,163,0,0,1,9,8,6,1920,1080,3005833,1.0390620000000002,0.0,2.53125,1.625,0.0,1.182312,4.682617,3.459961,14.623474,3.921875,5.78125,31.040771000000003,53.420898,42179.0,56928.0,1.0
37,128,0,2,2,0,0,20,1920,1080,3005833,2.0009770000000002,0.0,4.59375,0.0,3.4101559999999997,4.179019,9.834961,4.258789,47.958008,3.25,3.25,31.6875,31.9375,49933.0,49879.0,1.0
37,208,0,0,1,3,8,15,1920,1080,3005833,3.5566410000000004,5.78125,4.757812,3.6875,0.0,4.764629,11.719727,10.676758,34.569057,9.625,9.4375,353.734375,321.49609399999997,44543.0,47633.0,1.0
37,69,0,2,1,0,2,5,1920,1080,3005833,0.460938,0.0,0.0,0.0,1.84375,0.63739,2.253906,1.119141,4.889099,2.0,4.3125,19.375,41.714844,32068.0,33267.0,1.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13258.0,11210.0,0.0
37,51,1,1,2,0,0,0,1920,1080,3005833,0.460938,0.0,0.0,1.84375,0.0,0.63739,1.3828120000000002,0.847656,5.092224,2.0,3.25,14.25,31.9375,9917.0,7424.0,1.0
37,38,0,2,1,0,2,2,1920,1080,3005833,0.460938,0.0,0.0,0.0,1.84375,0.63739,0.7441409999999999,1.123047,4.889099,1.3125,3.6875,5.589844,41.214844,17096.0,28996.0,0.0
37,72,16,3,0,0,0,10,1920,1080,3005833,2.5302729999999998,0.0,0.0,6.734375,3.3867190000000003,7.803134,6.324219,7.8984380000000005,48.555725,0.0,0.0,0.0,0.0,16678.0,18423.0,1.0
37,250,64,0,0,0,0,27,1920,1080,3005833,6.074219,5.34375,5.929688,7.8984380000000005,5.125,1.195816,15.442383,15.19043,54.709334999999996,0.0,0.0,0.0,0.0,25223.0,24145.0,0.0
37,18,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,2.375,2.734375,39.484375,42872.0,30145.0,0.0
37,14,1,3,0,0,0,16,1920,1080,3005833,0.75,1.5,1.5,0.0,0.0,0.5625,0.726562,0.726562,1.6875,0.0,0.0,0.0,0.0,7120.0,6253.0,0.0
37,3,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942.0,1505.0,0.0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.0,2005.0,0.0
37,118,34,0,0,0,0,10,1920,1080,3005833,4.303711,8.585938,0.0,8.628906,0.0,18.52216,12.466797,11.146484,56.861862,0.0,0.0,0.0,0.0,14958.0,9005.0,0.0
37,12,0,3,1,0,0,0,1920,1080,3005833,0.460938,0.0,0.0,1.84375,0.0,0.63739,1.15625,1.011719,5.092224,1.25,1.625,10.9375,18.484375,32990.0,26288.0,0.0
37,49,0,3,1,0,0,8,1920,1080,3005833,0.828125,0.0,3.3125,0.0,0.0,2.057373,1.142578,3.007812,12.814209,9.625,2.875,648.484375,57.859375,41594.0,43157.0,1.0
37,32,16,1,2,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.125,0.0,1.75,3.5,9.1875,37.0,17958.0,17060.0,0.0
37,25,0,0,3,0,2,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6875,7.4375,3.3398440000000003,55.37109399999999,11613.0,9941.0,0.0
37,40,1,2,1,0,0,16,1920,1080,3005833,0.75,0.0,0.0,1.5,1.5,0.5625,0.8164060000000001,0.78125,1.6875,8.75,8.625,535.9375,520.734375,3718.0,1485.0,0.0
37,22,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.875,5.359375,24.609375,7483.0,5558.0,1.0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34529.0,43141.0,1.0
37,21,0,2,2,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.75,27.25,22299.0,21366.0,1.0
37,32,0,2,1,0,2,0,1920,1080,3005833,0.460938,0.0,0.0,1.84375,0.0,0.63739,1.535156,0.695312,5.092224,1.0,3.5,3.75,36.75,52428.0,99972.0,0.0
37,46,0,3,1,0,0,5,1920,1080,3005833,0.706055,2.824219,0.0,0.0,0.0,1.4955399999999999,3.007812,2.574219,12.410666,0.375,1.625,0.984375,18.484375,26202.0,24458.0,0.0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15828.0,15208.0,1.0
37,15,0,3,1,0,0,0,1920,1080,3005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.625,0.109375,18.484375,30507.0,31757.0,1.0
